order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
52250,ORD00017664,1196,1,40.55529707149046,40.55529707149046,0.0
52251,ORD00017665,1044,1,35.54769749482856,31.992927745345707,3.5547697494828565
52252,ORD00017665,1075,2,53.86925244594024,96.96465440269245,10.773850489188048
52253,ORD00017665,1051,3,33.626031157284565,90.79028412466832,10.08780934718537
52254,ORD00017666,1077,3,6.497360450718798,19.492081352156394,0.0
52255,ORD00017666,1184,2,19.955284312997616,39.91056862599523,0.0
52256,ORD00017666,1019,2,41.50674099105621,83.01348198211242,0.0
52257,ORD00017666,1036,2,19.892689318289342,27.84976504560508,11.935613590973606
52258,ORD00017667,1097,2,22.396489106620287,44.79297821324057,0.0
52259,ORD00017667,1015,2,12.969682903554284,25.93936580710857,0.0
52260,ORD00017668,1018,2,9.132609727937115,15.525436537493096,2.739782918381134
52261,ORD00017668,1005,1,12.168466971288384,12.168466971288384,0.0
52262,ORD00017668,1106,1,52.46712456447491,52.46712456447491,0.0
52263,ORD00017668,1105,1,29.031558545697287,29.031558545697287,0.0
52264,ORD00017668,1124,3,37.28157884824775,111.84473654474323,0.0
52265,ORD00017669,1096,2,19.041397390256822,38.082794780513645,0.0
52266,ORD00017669,1130,1,12.606631934246298,12.606631934246298,0.0
52267,ORD00017669,1027,1,53.693986460757074,53.693986460757074,0.0
52268,ORD00017670,1070,2,61.443246805641344,92.16487020846202,30.721623402820672
52269,ORD00017670,1074,1,59.98478342893857,59.98478342893857,0.0
52270,ORD00017670,1153,3,50.48912273169346,151.46736819508038,0.0
52271,ORD00017671,1027,1,53.693986460757074,37.585790522529955,16.108195938227123
52272,ORD00017671,1195,2,31.50406083667409,63.00812167334818,0.0
52273,ORD00017672,1182,3,21.65786816906266,64.97360450718797,0.0
52274,ORD00017672,1029,2,42.464444410092796,84.92888882018559,0.0
52275,ORD00017673,1036,3,19.892689318289342,50.72635776163782,8.951710193230205
52276,ORD00017673,1111,3,49.65660930207343,148.9698279062203,0.0
52277,ORD00017673,1039,2,28.180266617664767,56.360533235329534,0.0
52278,ORD00017674,1019,1,41.50674099105621,29.054718693739346,12.452022297316864
52279,ORD00017674,1030,1,66.68244786272385,66.68244786272385,0.0
52280,ORD00017675,1149,2,40.830715048206855,81.66143009641371,0.0
52281,ORD00017675,1132,2,49.268520334882126,98.53704066976425,0.0
52282,ORD00017675,1130,2,12.606631934246298,25.213263868492596,0.0
52283,ORD00017675,1129,3,30.696585404937363,92.08975621481208,0.0
52284,ORD00017676,1117,1,74.65079068908707,74.65079068908707,0.0
52285,ORD00017676,1152,2,12.0808339786968,24.1616679573936,0.0
52286,ORD00017677,1125,3,6.37217046130225,19.11651138390675,0.0
52287,ORD00017677,1164,3,50.282559249156165,150.8476777474685,0.0
52288,ORD00017677,1079,2,26.60287275101627,45.22488367672766,7.980861825304881
52289,ORD00017678,1000,1,43.93542678573722,43.93542678573722,0.0
52290,ORD00017678,1155,2,15.961723650609763,23.942585475914644,7.980861825304881
52291,ORD00017678,1194,3,41.406588999522974,111.79779029871203,12.421976699856891
52292,ORD00017678,1010,1,14.728602254856773,12.519311916628256,2.209290338228516
52293,ORD00017679,1037,2,20.956804228329993,35.62656718816099,6.2870412684989985
52294,ORD00017679,1103,3,15.56737518394764,46.70212555184292,0.0
52295,ORD00017679,1086,1,39.52873915827476,39.52873915827476,0.0
52296,ORD00017679,1142,3,25.82043531716285,77.46130595148855,0.0
52297,ORD00017679,1062,1,64.11605307968463,44.88123715577924,19.234815923905387
52298,ORD00017680,1070,3,61.443246805641344,165.89676637523166,18.432974041692404
52299,ORD00017680,1025,3,27.360272186986382,82.08081656095914,0.0
52300,ORD00017681,1060,3,10.484661613635824,31.453984840907474,0.0
52301,ORD00017681,1144,1,77.62405293773007,77.62405293773007,0.0
52302,ORD00017682,1104,3,20.337113780718088,61.01134134215425,0.0
52303,ORD00017683,1024,3,20.524898764842906,61.57469629452872,0.0
52304,ORD00017683,1190,1,85.05407880960213,85.05407880960213,0.0
52305,ORD00017683,1016,2,14.97272273421904,29.94544546843808,0.0
52306,ORD00017683,1164,1,50.282559249156165,45.254303324240546,5.028255924915616
52307,ORD00017683,1165,1,11.461143531084891,10.315029177976403,1.1461143531084892
52308,ORD00017684,1157,3,53.825435949644444,161.47630784893337,0.0
52309,ORD00017684,1123,1,31.084674372128656,27.976206934915794,3.108467437212866
52310,ORD00017684,1078,1,22.77205907486993,18.217647259895944,4.554411814973986
52311,ORD00017684,1039,1,28.180266617664767,28.180266617664767,0.0
52312,ORD00017685,1039,3,28.180266617664767,84.5407998529943,0.0
52313,ORD00017685,1071,1,41.00598103339002,41.00598103339002,0.0
52314,ORD00017685,1160,3,51.72224412744645,139.65005914410543,15.516673238233938
52315,ORD00017685,1116,2,26.652948746782887,53.30589749356577,0.0
52316,ORD00017686,1034,2,29.219343529822105,58.43868705964421,0.0
52317,ORD00017686,1119,2,46.0573971063477,64.48035594888678,27.634438263808622
52318,ORD00017686,1110,1,9.076274232699669,8.168646809429703,0.9076274232699669
52319,ORD00017686,1113,1,52.561017056537324,44.67686449805672,7.884152558480598
52320,ORD00017686,1069,1,50.26378075074368,50.26378075074368,0.0
52321,ORD00017687,1183,1,68.6416711970928,68.6416711970928,0.0
52322,ORD00017687,1094,2,10.42206661892755,18.759719914069592,2.08441332378551
52323,ORD00017687,1022,3,61.405689808816376,184.21706942644911,0.0
52324,ORD00017688,1059,3,32.468023755181505,97.40407126554452,0.0
52325,ORD00017688,1112,3,56.75488170199165,119.18525157418247,51.07939353179249
52326,ORD00017688,1189,1,64.30383806380945,64.30383806380945,0.0
52327,ORD00017688,1114,1,21.39496919128791,21.39496919128791,0.0
52328,ORD00017689,1055,1,25.119371376430188,25.119371376430188,0.0
52329,ORD00017689,1097,3,22.396489106620287,67.18946731986085,0.0
52330,ORD00017689,1114,2,21.39496919128791,42.78993838257582,0.0
52331,ORD00017690,1151,3,33.513360166809676,100.54008050042903,0.0
52332,ORD00017690,1172,2,10.465883115223342,20.931766230446684,0.0
52333,ORD00017691,1091,3,27.923627139360843,83.77088141808252,0.0
52334,ORD00017691,1150,1,72.79797884572217,72.79797884572217,0.0
52335,ORD00017691,1101,2,59.63425145857224,119.26850291714447,0.0
52336,ORD00017691,1109,3,17.038357559592068,51.1150726787762,0.0
52337,ORD00017692,1157,3,53.825435949644444,161.47630784893337,0.0
52338,ORD00017692,1121,3,21.783058158479204,49.01188085657821,16.337293618859405
52339,ORD00017692,1118,3,24.368231439930902,73.10469431979271,0.0
52340,ORD00017692,1148,1,16.70660408763822,16.70660408763822,0.0
52341,ORD00017692,1134,1,64.99864250507129,58.49877825456416,6.4998642505071285
52345,ORD00017694,1022,2,61.405689808816376,122.81137961763275,0.0
52346,ORD00017694,1099,3,50.33889474439361,128.36418159820371,22.652502634977125
52347,ORD00017694,1189,1,64.30383806380945,64.30383806380945,0.0
52348,ORD00017695,1039,3,28.180266617664767,84.5407998529943,0.0
52349,ORD00017695,1005,3,12.168466971288384,36.50540091386515,0.0
52350,ORD00017695,1033,3,48.08547493489576,144.2564248046873,0.0
52351,ORD00017696,1042,1,35.56647599324105,35.56647599324105,0.0
52352,ORD00017696,1141,2,34.27075960277978,61.68736728500361,6.854151920555956
52353,ORD00017696,1063,2,35.097013532929,70.194027065858,0.0
52354,ORD00017697,1103,1,15.56737518394764,15.56737518394764,0.0
52355,ORD00017697,1027,3,53.693986460757074,161.08195938227124,0.0
52356,ORD00017697,1198,3,60.886151352737706,182.65845405821312,0.0
52357,ORD00017697,1195,2,31.50406083667409,56.70730950601336,6.3008121673348185
52358,ORD00017698,1160,3,51.72224412744645,155.16673238233935,0.0
52359,ORD00017698,1060,1,10.484661613635824,10.484661613635824,0.0
52360,ORD00017699,1162,2,18.734681916186283,37.469363832372565,0.0
52361,ORD00017699,1104,2,20.337113780718088,40.674227561436176,0.0
52362,ORD00017699,1084,1,11.25458004854759,11.25458004854759,0.0
52363,ORD00017699,1020,3,26.502720759483033,63.60652982275928,15.901632455689821
52364,ORD00017700,1127,1,13.921126823120042,11.136901458496034,2.784225364624009
52365,ORD00017701,1010,3,14.728602254856773,44.18580676457032,0.0
52366,ORD00017701,1044,1,35.54769749482856,35.54769749482856,0.0
52367,ORD00017701,1073,3,43.89786978891226,105.35488749338941,26.338721873347357
52368,ORD00017702,1156,2,30.81551589488308,46.22327384232462,15.40775794744154
52369,ORD00017703,1074,3,59.98478342893857,179.95435028681572,0.0
52370,ORD00017703,1016,3,14.97272273421904,44.91816820265712,0.0
52371,ORD00017703,1012,3,28.242861612373037,76.2557263534072,8.47285848371191
52372,ORD00017703,1058,3,9.564515191424203,28.69354557427261,0.0
52373,ORD00017704,1122,1,53.825435949644444,53.825435949644444,0.0
52374,ORD00017704,1177,1,32.22390327581923,32.22390327581923,0.0
52375,ORD00017704,1158,3,38.33317475934674,114.99952427804021,0.0
52376,ORD00017705,1127,3,13.921126823120042,41.76338046936013,0.0
52377,ORD00017705,1060,1,10.484661613635824,10.484661613635824,0.0
52378,ORD00017705,1174,3,26.953404721382604,80.8602141641478,0.0
52379,ORD00017706,1050,3,32.96252421337687,98.88757264013059,0.0
52380,ORD00017706,1107,1,62.21942474002394,62.21942474002394,0.0
52381,ORD00017706,1084,1,11.25458004854759,9.566393041265451,1.6881870072821383
52382,ORD00017706,1028,1,38.74630172442134,38.74630172442134,0.0
52385,ORD00017708,1030,1,66.68244786272385,66.68244786272385,0.0
52386,ORD00017708,1097,2,22.396489106620287,44.79297821324057,0.0
52387,ORD00017708,1150,1,72.79797884572217,72.79797884572217,0.0
52388,ORD00017708,1181,2,26.85951222932019,53.71902445864038,0.0
52389,ORD00017708,1156,3,30.81551589488308,92.44654768464925,0.0
52393,ORD00017710,1029,3,42.464444410092796,127.39333323027839,0.0
52394,ORD00017710,1161,3,31.310016353078446,65.75103434146473,28.1790147177706
52395,ORD00017710,1038,2,62.04415875484077,124.08831750968154,0.0
52396,ORD00017710,1077,3,6.497360450718798,17.54287321694075,1.9492081352156392
52397,ORD00017711,1050,3,32.96252421337687,74.16567948009795,24.721893160032646
52398,ORD00017711,1087,2,34.05167712130083,51.07751568195123,17.025838560650413
52399,ORD00017711,1043,1,10.334433626335969,10.334433626335969,0.0
52400,ORD00017712,1182,2,21.65786816906266,43.31573633812532,0.0
52401,ORD00017712,1071,1,41.00598103339002,34.85508387838152,6.1508971550085025
52402,ORD00017713,1162,3,18.734681916186283,56.20404574855884,0.0
52403,ORD00017713,1003,1,19.873910819876862,19.873910819876862,0.0
52404,ORD00017714,1086,2,39.52873915827476,79.05747831654952,0.0
52405,ORD00017715,1125,1,6.37217046130225,6.37217046130225,0.0
52406,ORD00017715,1128,1,14.71608325591512,14.71608325591512,0.0
52407,ORD00017716,1116,3,26.652948746782887,79.95884624034866,0.0
52408,ORD00017717,1078,2,22.77205907486993,45.54411814973986,0.0
52409,ORD00017717,1113,1,52.561017056537324,52.561017056537324,0.0
52410,ORD00017717,1073,2,43.89786978891226,87.79573957782452,0.0
52411,ORD00017717,1001,1,29.98300246526304,29.98300246526304,0.0
52412,ORD00017718,1123,2,31.084674372128656,62.16934874425731,0.0
52413,ORD00017718,1048,2,36.61807190434004,73.23614380868008,0.0
52414,ORD00017718,1121,2,21.783058158479204,39.209504685262566,4.3566116316958405
52415,ORD00017719,1059,2,32.468023755181505,64.93604751036301,0.0
52416,ORD00017719,1178,1,9.12009072899546,9.12009072899546,0.0
52417,ORD00017720,1107,1,62.21942474002394,62.21942474002394,0.0
52418,ORD00017720,1194,2,41.406588999522974,57.96922459933216,24.843953399713786
52419,ORD00017720,1181,2,26.85951222932019,40.28926834398028,13.429756114660094
52420,ORD00017720,1072,3,15.342033202997854,41.4234896480942,4.602609960899357
52421,ORD00017721,1169,1,12.53151794059637,12.53151794059637,0.0
52422,ORD00017721,1076,1,61.49958230087879,61.49958230087879,0.0
52423,ORD00017722,1159,2,59.352573982385,118.70514796477,0.0
52424,ORD00017722,1072,2,15.342033202997854,21.478846484197,9.205219921798712
52425,ORD00017722,1088,3,40.167208104299156,120.50162431289746,0.0
52426,ORD00017722,1175,2,34.95304504509997,59.42017657666994,10.485913513529988
52427,ORD00017722,1131,2,18.327814450582505,36.65562890116501,0.0
52428,ORD00017723,1051,2,33.626031157284565,57.16425296738376,10.08780934718537
52429,ORD00017723,1013,3,55.67198829353852,167.01596488061554,0.0
52430,ORD00017723,1122,1,53.825435949644444,53.825435949644444,0.0
52431,ORD00017723,1119,3,46.0573971063477,138.1721913190431,0.0
52432,ORD00017724,1042,1,35.56647599324105,24.896533195268734,10.669942797972313
52433,ORD00017724,1159,2,59.352573982385,118.70514796477,0.0
52434,ORD00017725,1186,1,32.123751284286,32.123751284286,0.0
52435,ORD00017725,1134,1,64.99864250507129,64.99864250507129,0.0
52436,ORD00017725,1147,2,60.886151352737706,121.77230270547541,0.0
52437,ORD00017726,1180,1,45.281219171965105,45.281219171965105,0.0
52438,ORD00017726,1069,1,50.26378075074368,50.26378075074368,0.0
52439,ORD00017726,1192,3,11.943124990338598,26.872031228261843,8.957343742753949
52440,ORD00017727,1118,1,24.368231439930902,24.368231439930902,0.0
52441,ORD00017727,1181,3,26.85951222932019,80.57853668796056,0.0
52442,ORD00017727,1089,2,34.27075960277978,68.54151920555957,0.0
52443,ORD00017728,1064,1,58.37609206493594,58.37609206493594,0.0
52444,ORD00017728,1194,3,41.406588999522974,124.2197669985689,0.0
52445,ORD00017728,1076,2,61.49958230087879,98.39933168140605,24.599832920351513
52446,ORD00017728,1147,1,60.886151352737706,60.886151352737706,0.0
52447,ORD00017729,1113,1,52.561017056537324,52.561017056537324,0.0
52448,ORD00017729,1152,2,12.0808339786968,20.53741776378456,3.6242501936090403
52449,ORD00017729,1195,3,31.50406083667409,70.88413688251671,23.62804562750557
52450,ORD00017730,1158,3,38.33317475934674,114.99952427804021,0.0
52451,ORD00017730,1126,1,75.03262015680754,56.27446511760566,18.758155039201885
52452,ORD00017730,1036,1,19.892689318289342,19.892689318289342,0.0
52453,ORD00017730,1169,1,12.53151794059637,12.53151794059637,0.0
52454,ORD00017731,1152,3,12.0808339786968,36.242501936090406,0.0
52455,ORD00017732,1063,3,35.097013532929,89.49738450896893,15.793656089818048
52456,ORD00017732,1199,3,7.173386393568152,21.520159180704457,0.0
52457,ORD00017732,1067,1,6.322094465535631,5.689885018982068,0.6322094465535631
52458,ORD00017733,1111,2,49.65660930207343,99.31321860414685,0.0
52459,ORD00017733,1035,1,21.457564185996183,21.457564185996183,0.0
52460,ORD00017733,1024,2,20.524898764842906,41.04979752968581,0.0
52461,ORD00017733,1020,3,26.502720759483033,71.55734605060418,7.950816227844911
52462,ORD00017733,1198,3,60.886151352737706,182.65845405821312,0.0
52463,ORD00017734,1192,1,11.943124990338598,11.943124990338598,0.0
52464,ORD00017735,1160,2,51.72224412744645,103.4444882548929,0.0
52465,ORD00017735,1087,3,34.05167712130083,81.72402509112199,20.431006272780497
52466,ORD00017735,1174,1,26.953404721382604,26.953404721382604,0.0
52467,ORD00017736,1142,1,25.82043531716285,25.82043531716285,0.0
52468,ORD00017736,1056,2,20.6375697553178,41.2751395106356,0.0
52469,ORD00017736,1042,1,35.56647599324105,35.56647599324105,0.0
52470,ORD00017737,1106,2,52.46712456447491,89.19411175960735,15.740137369342474
52471,ORD00017737,1078,1,22.77205907486993,19.356250213639438,3.415808861230489
52472,ORD00017737,1077,1,6.497360450718798,6.497360450718798,0.0
52473,ORD00017737,1125,1,6.37217046130225,6.37217046130225,0.0
52474,ORD00017738,1078,3,22.77205907486993,68.31617722460979,0.0
52475,ORD00017738,1161,1,31.310016353078446,31.310016353078446,0.0
52476,ORD00017739,1134,1,64.99864250507129,55.24884612931059,9.749796375760692
52477,ORD00017739,1085,3,24.44334543358083,73.33003630074249,0.0
52478,ORD00017739,1074,3,59.98478342893857,179.95435028681572,0.0
52479,ORD00017740,1043,1,10.334433626335969,10.334433626335969,0.0
52480,ORD00017740,1006,1,9.070014733228842,9.070014733228842,0.0
52481,ORD00017741,1058,1,9.564515191424203,9.564515191424203,0.0
52482,ORD00017741,1138,2,18.484301937353187,36.968603874706375,0.0
52483,ORD00017742,1042,1,35.56647599324105,35.56647599324105,0.0
52484,ORD00017742,1059,3,32.468023755181505,87.66366413899004,9.740407126554452
52485,ORD00017742,1157,2,53.825435949644444,107.65087189928889,0.0
52486,ORD00017742,1103,2,15.56737518394764,31.13475036789528,0.0
52487,ORD00017742,1159,3,59.352573982385,178.05772194715502,0.0
52488,ORD00017743,1129,1,30.696585404937363,30.696585404937363,0.0
52489,ORD00017743,1063,3,35.097013532929,105.29104059878699,0.0
52490,ORD00017743,1148,2,16.70660408763822,33.41320817527644,0.0
52491,ORD00017743,1075,2,53.86925244594024,107.73850489188048,0.0
52492,ORD00017743,1088,3,40.167208104299156,120.50162431289746,0.0
52493,ORD00017744,1156,1,30.81551589488308,30.81551589488308,0.0
52494,ORD00017744,1145,2,34.33335459748806,68.66670919497612,0.0
52495,ORD00017744,1075,3,53.86925244594024,129.2862058702566,32.32155146756415
52496,ORD00017744,1168,1,35.96082445990317,35.96082445990317,0.0
52497,ORD00017745,1126,1,75.03262015680754,75.03262015680754,0.0
52498,ORD00017745,1007,3,35.08449453398734,94.7281352417658,10.525348360196203
52499,ORD00017745,1017,3,20.643829254788624,43.35204143505612,18.57944632930976
52500,ORD00017745,1099,3,50.33889474439361,105.71167896322659,45.30500526995425
52501,ORD00017746,1165,1,11.461143531084891,11.461143531084891,0.0
52502,ORD00017746,1064,3,58.37609206493594,175.12827619480782,0.0
52503,ORD00017746,1160,1,51.72224412744645,36.20557088921252,15.516673238233938
52504,ORD00017746,1032,1,39.078055196375196,39.078055196375196,0.0
52505,ORD00017747,1050,3,32.96252421337687,98.88757264013059,0.0
52506,ORD00017747,1041,3,14.259139794544721,42.77741938363417,0.0
52507,ORD00017747,1076,2,61.49958230087879,122.99916460175758,0.0
52511,ORD00017749,1107,1,62.21942474002394,62.21942474002394,0.0
52512,ORD00017749,1148,1,16.70660408763822,16.70660408763822,0.0
52513,ORD00017749,1159,2,59.352573982385,118.70514796477,0.0
52514,ORD00017750,1012,3,28.242861612373037,84.72858483711913,0.0
52515,ORD00017750,1167,3,46.70212555184292,112.08510132442298,28.021275331105752
52516,ORD00017750,1101,2,59.63425145857224,83.48795204200113,35.78055087514334
52519,ORD00017752,1115,3,54.05077793059423,162.15233379178267,0.0
52520,ORD00017752,1030,1,66.68244786272385,46.67771350390669,20.004734358817153
52521,ORD00017752,1126,1,75.03262015680754,75.03262015680754,0.0
52522,ORD00017752,1026,1,58.670288540064824,58.670288540064824,0.0
52523,ORD00017752,1179,3,58.52006055276497,175.5601816582949,0.0
52524,ORD00017753,1033,2,48.08547493489576,67.31966490885407,28.851284960937452
52525,ORD00017753,1092,1,14.747380753269255,14.747380753269255,0.0
52526,ORD00017753,1113,3,52.561017056537324,141.91474605265077,15.768305116961198
52527,ORD00017753,1045,3,54.93336735598089,164.8001020679427,0.0
52528,ORD00017753,1133,1,77.18588797477214,77.18588797477214,0.0
52529,ORD00017754,1133,1,77.18588797477214,77.18588797477214,0.0
52530,ORD00017755,1079,3,26.60287275101627,79.8086182530488,0.0
52531,ORD00017755,1016,3,14.97272273421904,44.91816820265712,0.0
52532,ORD00017755,1186,3,32.123751284286,96.371253852858,0.0
52533,ORD00017755,1099,1,50.33889474439361,50.33889474439361,0.0
52534,ORD00017755,1015,3,12.969682903554284,38.90904871066285,0.0
52535,ORD00017756,1172,1,10.465883115223342,10.465883115223342,0.0
52536,ORD00017756,1149,2,40.830715048206855,57.163001067489596,24.49842902892411
52537,ORD00017756,1167,3,46.70212555184292,140.10637665552875,0.0
52538,ORD00017757,1089,2,34.27075960277978,68.54151920555957,0.0
52539,ORD00017758,1090,2,39.0092007021961,78.0184014043922,0.0
52540,ORD00017758,1099,2,50.33889474439361,90.6100105399085,10.067778948878722
52541,ORD00017758,1085,2,24.44334543358083,43.99802178044549,4.888669086716166
52542,ORD00017758,1189,1,64.30383806380945,64.30383806380945,0.0
52543,ORD00017758,1030,1,66.68244786272385,60.01420307645145,6.668244786272385
52544,ORD00017759,1058,3,9.564515191424203,28.69354557427261,0.0
52545,ORD00017760,1042,1,35.56647599324105,35.56647599324105,0.0
52546,ORD00017760,1196,3,40.55529707149046,121.66589121447136,0.0
52547,ORD00017761,1072,1,15.342033202997854,15.342033202997854,0.0
52548,ORD00017761,1043,1,10.334433626335969,10.334433626335969,0.0
52549,ORD00017761,1137,1,85.56109826673915,64.17082370005436,21.390274566684788
52550,ORD00017761,1100,3,15.667527175480878,47.00258152644263,0.0
52551,ORD00017762,1037,2,20.956804228329993,41.913608456659986,0.0
52552,ORD00017762,1058,3,9.564515191424203,28.69354557427261,0.0
52553,ORD00017762,1063,2,35.097013532929,70.194027065858,0.0
52554,ORD00017763,1049,3,12.030757982930181,32.483046553911485,3.6092273948790545
52555,ORD00017764,1023,2,56.4919827242169,101.68556890359042,11.298396544843381
52556,ORD00017764,1051,1,33.626031157284565,26.900824925827653,6.725206231456913
52557,ORD00017764,1120,1,32.899929218668596,32.899929218668596,0.0
52558,ORD00017764,1070,3,61.443246805641344,165.89676637523166,18.432974041692404
52559,ORD00017765,1043,1,10.334433626335969,10.334433626335969,0.0
52560,ORD00017765,1190,1,85.05407880960213,85.05407880960213,0.0
52561,ORD00017765,1116,3,26.652948746782887,79.95884624034866,0.0
52562,ORD00017766,1111,2,49.65660930207343,89.38189674373216,9.931321860414686
52563,ORD00017767,1088,1,40.167208104299156,40.167208104299156,0.0
52564,ORD00017767,1064,3,58.37609206493594,122.58979333636549,52.53848285844234
52565,ORD00017767,1167,3,46.70212555184292,112.08510132442298,28.021275331105752
52566,ORD00017767,1188,2,13.758379836878532,27.516759673757065,0.0
52567,ORD00017767,1174,3,26.953404721382604,80.8602141641478,0.0
52568,ORD00017768,1023,1,56.4919827242169,56.4919827242169,0.0
52569,ORD00017768,1066,1,35.07197553504569,35.07197553504569,0.0
52570,ORD00017769,1088,1,40.167208104299156,28.117045673009407,12.050162431289747
52571,ORD00017769,1034,3,29.219343529822105,87.6580305894663,0.0
52572,ORD00017770,1132,3,49.268520334882126,147.8055610046464,0.0
52573,ORD00017770,1092,3,14.747380753269255,44.24214225980776,0.0
52574,ORD00017771,1114,3,21.39496919128791,64.18490757386373,0.0
52575,ORD00017771,1107,2,62.21942474002394,124.43884948004788,0.0
52576,ORD00017771,1151,3,33.513360166809676,100.54008050042903,0.0
52577,ORD00017772,1131,2,18.327814450582505,36.65562890116501,0.0
52578,ORD00017772,1132,3,49.268520334882126,147.8055610046464,0.0
52579,ORD00017772,1177,3,32.22390327581923,96.6717098274577,0.0
52580,ORD00017772,1167,3,46.70212555184292,140.10637665552875,0.0
52581,ORD00017773,1138,1,18.484301937353187,13.86322645301489,4.621075484338297
52582,ORD00017773,1004,3,31.13475036789528,93.40425110368584,0.0
52583,ORD00017773,1156,2,30.81551589488308,61.63103178976616,0.0
52584,ORD00017774,1026,3,58.670288540064824,176.01086562019447,0.0
52585,ORD00017774,1092,2,14.747380753269255,29.49476150653851,0.0
52586,ORD00017774,1106,2,52.46712456447491,104.93424912894982,0.0
52587,ORD00017775,1101,2,59.63425145857224,119.26850291714447,0.0
52588,ORD00017775,1106,1,52.46712456447491,52.46712456447491,0.0
52589,ORD00017775,1085,3,24.44334543358083,73.33003630074249,0.0
52590,ORD00017775,1021,3,61.37439231146224,184.12317693438672,0.0
52591,ORD00017775,1134,1,64.99864250507129,55.24884612931059,9.749796375760692
52592,ORD00017776,1071,3,41.00598103339002,123.01794310017009,0.0
52593,ORD00017776,1152,2,12.0808339786968,24.1616679573936,0.0
52594,ORD00017776,1184,3,19.955284312997616,41.906097057295,17.959755881697856
52595,ORD00017776,1075,2,53.86925244594024,107.73850489188048,0.0
52596,ORD00017776,1140,1,65.5995544542707,65.5995544542707,0.0
52597,ORD00017777,1147,1,60.886151352737706,60.886151352737706,0.0
52598,ORD00017777,1044,3,35.54769749482856,106.64309248448569,0.0
52599,ORD00017777,1087,1,34.05167712130083,34.05167712130083,0.0
52600,ORD00017778,1056,1,20.6375697553178,17.541934292020127,3.0956354632976697
52601,ORD00017778,1155,2,15.961723650609763,22.346413110853668,9.577034190365858
52602,ORD00017778,1035,3,21.457564185996183,64.37269255798854,0.0
52603,ORD00017778,1116,2,26.652948746782887,53.30589749356577,0.0
52604,ORD00017779,1128,1,14.71608325591512,14.71608325591512,0.0
52605,ORD00017779,1190,1,85.05407880960213,85.05407880960213,0.0
52606,ORD00017780,1023,1,56.4919827242169,56.4919827242169,0.0
52607,ORD00017780,1034,1,29.219343529822105,29.219343529822105,0.0
52608,ORD00017780,1018,3,9.132609727937115,27.397829183811346,0.0
52609,ORD00017780,1025,2,27.360272186986382,54.720544373972764,0.0
52610,ORD00017781,1001,2,29.98300246526304,59.96600493052608,0.0
52611,ORD00017781,1099,3,50.33889474439361,151.01668423318083,0.0
52612,ORD00017781,1148,2,16.70660408763822,28.401226948984974,5.011981226291465
52613,ORD00017782,1070,3,61.443246805641344,184.32974041692404,0.0
52614,ORD00017782,1151,1,33.513360166809676,33.513360166809676,0.0
52615,ORD00017782,1152,2,12.0808339786968,24.1616679573936,0.0
52616,ORD00017783,1044,2,35.54769749482856,71.09539498965712,0.0
52617,ORD00017783,1167,3,46.70212555184292,140.10637665552875,0.0
52618,ORD00017783,1114,1,21.39496919128791,21.39496919128791,0.0
52619,ORD00017783,1109,2,17.038357559592068,34.076715119184136,0.0
52620,ORD00017783,1030,1,66.68244786272385,66.68244786272385,0.0
52621,ORD00017784,1115,3,54.05077793059423,162.15233379178267,0.0
52622,ORD00017784,1159,2,59.352573982385,106.834633168293,11.870514796477
52623,ORD00017784,1111,2,49.65660930207343,99.31321860414685,0.0
52624,ORD00017785,1004,2,31.13475036789528,62.26950073579056,0.0
52625,ORD00017785,1018,1,9.132609727937115,9.132609727937115,0.0
52626,ORD00017785,1113,3,52.561017056537324,157.68305116961196,0.0
52627,ORD00017786,1171,3,8.162387309958874,24.48716192987662,0.0
52628,ORD00017786,1187,1,26.09585329387925,26.09585329387925,0.0
52629,ORD00017787,1005,3,12.168466971288384,32.85486082247864,3.6505400913865156
52630,ORD00017787,1069,3,50.26378075074368,150.79134225223106,0.0
52631,ORD00017787,1004,3,31.13475036789528,74.72340088294867,18.680850220737167
52632,ORD00017787,1180,2,45.281219171965105,90.56243834393021,0.0
52633,ORD00017787,1120,2,32.899929218668596,49.34989382800289,16.449964609334298
52634,ORD00017788,1195,1,31.50406083667409,31.50406083667409,0.0
52635,ORD00017789,1083,1,4.73844109941631,4.73844109941631,0.0
52636,ORD00017789,1132,3,49.268520334882126,118.24444880371712,29.56111220092928
52637,ORD00017789,1099,1,50.33889474439361,50.33889474439361,0.0
52638,ORD00017789,1107,3,62.21942474002394,186.65827422007183,0.0
52639,ORD00017790,1030,1,66.68244786272385,66.68244786272385,0.0
52640,ORD00017791,1152,1,12.0808339786968,9.0606254840226,3.0202084946742
52641,ORD00017791,1038,1,62.04415875484077,62.04415875484077,0.0
52642,ORD00017791,1131,2,18.327814450582505,36.65562890116501,0.0
52643,ORD00017791,1082,1,82.81943749851678,82.81943749851678,0.0
52644,ORD00017791,1067,1,6.322094465535631,6.322094465535631,0.0
52645,ORD00017792,1007,1,35.08449453398734,35.08449453398734,0.0
52646,ORD00017792,1111,3,49.65660930207343,148.9698279062203,0.0
52647,ORD00017793,1138,1,18.484301937353187,18.484301937353187,0.0
52648,ORD00017793,1111,1,49.65660930207343,49.65660930207343,0.0
52649,ORD00017793,1192,1,11.943124990338598,11.943124990338598,0.0
52650,ORD00017794,1182,1,21.65786816906266,21.65786816906266,0.0
